epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,130.506,0.82753,0.84667,1.13512,0.97935,1,0.995,0.61317,1.56376,0.89575,1.46028,0.000119,0.000119,0.000119
192,131.857,0.91903,0.90783,1.23782,0.97865,1,0.995,0.63817,1.51215,0.88616,1.43005,0.0001091,0.0001091,0.0001091
193,132.604,0.94834,0.92564,1.29565,0.97865,1,0.995,0.63817,1.51215,0.88616,1.43005,9.92e-05,9.92e-05,9.92e-05
194,133.262,0.95718,0.98087,1.19368,0.97936,1,0.995,0.6465,1.4958,0.89626,1.41591,8.93e-05,8.93e-05,8.93e-05
195,134.041,0.86846,0.87801,1.20893,0.97936,1,0.995,0.6465,1.4958,0.89626,1.41591,7.94e-05,7.94e-05,7.94e-05
196,134.634,0.93281,1.06811,1.28846,0.98107,1,0.995,0.60925,1.47717,0.91794,1.40126,6.95e-05,6.95e-05,6.95e-05
197,135.122,0.87645,0.82193,1.20448,0.98107,1,0.995,0.60925,1.47717,0.91794,1.40126,5.96e-05,5.96e-05,5.96e-05
198,135.645,0.91599,0.85955,1.23233,0.98261,1,0.995,0.60925,1.47685,0.93066,1.39229,4.97e-05,4.97e-05,4.97e-05
199,136.117,1.0381,0.961,1.33489,0.98261,1,0.995,0.60925,1.47685,0.93066,1.39229,3.98e-05,3.98e-05,3.98e-05
200,136.619,0.97551,0.91201,1.20326,0.98319,1,0.995,0.62175,1.4817,0.93551,1.39285,2.99e-05,2.99e-05,2.99e-05
