epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,2508.37,0.54129,0.3216,0.82306,0.98753,0.98575,0.98905,0.85051,0.46791,0.2884,0.79228,0.000266187,0.000266187,0.000266187
161,2524,0.53698,0.32165,0.81969,0.98739,0.98285,0.98902,0.84855,0.44165,0.28458,0.7912,0.00026,0.00026,0.00026
162,2538.92,0.52973,0.31871,0.81813,0.98698,0.98502,0.98917,0.85718,0.45092,0.2809,0.78984,0.000253812,0.000253812,0.000253812
163,2555.67,0.53647,0.31997,0.8197,0.98631,0.98525,0.9847,0.85762,0.43461,0.27852,0.78649,0.000247625,0.000247625,0.000247625
164,2571.2,0.5255,0.31374,0.82271,0.98861,0.98066,0.9892,0.85966,0.45566,0.28108,0.78919,0.000241438,0.000241438,0.000241438
165,2586.96,0.52356,0.31399,0.81704,0.9894,0.98646,0.98926,0.85562,0.4659,0.28445,0.79043,0.00023525,0.00023525,0.00023525
166,2602.5,0.53192,0.31962,0.8182,0.98715,0.9851,0.98475,0.85013,0.4623,0.28769,0.79128,0.000229063,0.000229063,0.000229063
167,2618.63,0.53569,0.31953,0.82106,0.98904,0.98794,0.98918,0.85394,0.49031,0.29123,0.79513,0.000222875,0.000222875,0.000222875
168,2633.74,0.52978,0.31281,0.81368,0.98385,0.98537,0.98468,0.8526,0.47341,0.28791,0.79258,0.000216688,0.000216688,0.000216688
169,2649.76,0.51802,0.31005,0.82082,0.98794,0.9866,0.98877,0.85409,0.4622,0.2803,0.78994,0.0002105,0.0002105,0.0002105
170,2665.92,0.51745,0.31137,0.81917,0.98924,0.98794,0.98944,0.85381,0.47756,0.28146,0.7921,0.000204313,0.000204313,0.000204313
171,2681.34,0.52569,0.31149,0.81169,0.98806,0.9866,0.98474,0.85671,0.45236,0.28045,0.78957,0.000198125,0.000198125,0.000198125
172,2696.89,0.51278,0.30577,0.81787,0.98945,0.98257,0.98468,0.8545,0.47932,0.2829,0.79141,0.000191938,0.000191938,0.000191938
173,2712.07,0.50708,0.30304,0.81604,0.99212,0.98512,0.98931,0.85291,0.45816,0.2836,0.78892,0.00018575,0.00018575,0.00018575
174,2727.16,0.51364,0.30758,0.81697,0.98948,0.98794,0.98968,0.85365,0.47464,0.28272,0.78932,0.000179563,0.000179563,0.000179563
175,2743.07,0.52482,0.31249,0.81428,0.98661,0.98645,0.98955,0.85357,0.47338,0.28013,0.78843,0.000173375,0.000173375,0.000173375
176,2760.08,0.51377,0.30942,0.81637,0.99433,0.97051,0.98375,0.85354,0.45314,0.27439,0.78894,0.000167188,0.000167188,0.000167188
177,2776,0.51011,0.30684,0.81224,0.98553,0.98608,0.98471,0.85887,0.44439,0.27407,0.78763,0.000161,0.000161,0.000161
178,2790.93,0.51634,0.31041,0.8154,0.9829,0.98745,0.98474,0.85708,0.46717,0.28749,0.78771,0.000154812,0.000154812,0.000154812
179,2806.47,0.51577,0.30778,0.81647,0.98619,0.98525,0.9887,0.85452,0.46828,0.27952,0.79151,0.000148625,0.000148625,0.000148625
